smiles,standard_type,pPot,cid,tid
C=C1c2c(Cl)cccc2N=C2CCCCCN12,IC50,5.770000934050708,CHEMBL1161716,220
C=C1c2cc(Cl)ccc2N=C2CCCCCN12,IC50,6.299997602857746,CHEMBL1161718,220
C=C1c2ccc(Cl)cc2N=C2CCCCCN12,IC50,6.799998134593398,CHEMBL1161717,220
C=C1c2cccc(Cl)c2N=C2CCCCCN12,IC50,5.820000358220838,CHEMBL1161720,220
C=C1c2ccccc2N=C2CCCCCN12,IC50,5.430000267796055,CHEMBL1161719,220
C=C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,8.79997073344623,CHEMBL454371,203
C=C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,8.2839966563652,CHEMBL4290568,203
C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,8.200659450546418,CHEMBL4282688,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,8.494850021680094,CHEMBL4279227,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(Cl)ccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,7.514278573518419,CHEMBL4289490,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,7.978810700930062,CHEMBL4287141,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,7.554395796726403,CHEMBL4286318,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,IC50,7.595166283380061,CHEMBL4277911,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,IC50,7.723538195826756,CHEMBL4279057,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)CC1,IC50,8.200659450546418,CHEMBL4293734,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,IC50,8.200659450546418,CHEMBL4290812,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,IC50,7.8696662315049934,CHEMBL4282954,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OC1CCOC1,IC50,7.536107011014092,CHEMBL4293145,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,IC50,7.517126416391246,CHEMBL4287401,203
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,7.649751981665837,CHEMBL4278815,203
C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,9.770062314092064,CHEMBL491083,203
C=CC(=O)C(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,8.569924944448061,CHEMBL510597,203
C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,8.480040819247932,CHEMBL517127,203
C=CC(=O)C(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,8.379968104873702,CHEMBL453379,203
C=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,9.040005161671584,CHEMBL524115,203
C=CC(=O)N(C)c1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,IC50,8.508638306165727,CHEMBL3897911,203
C=CC(=O)N(C)c1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,7.700057099977233,CHEMBL490093,203
C=CC(=O)N(c1cc(Cl)ccc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,6.876148359032914,CHEMBL4527715,203
C=CC(=O)N(c1cc(F)c(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,6.301029995663981,CHEMBL4439066,203
C=CC(=O)N(c1ccc(Cl)c(Cl)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,7.498940737782249,CHEMBL4471155,203
C=CC(=O)N(c1ccc(Cl)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,6.630784142589857,CHEMBL4475780,203
C=CC(=O)N(c1ccc(F)c(C)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,6.30189945437661,CHEMBL4448712,203
C=CC(=O)N(c1ccc(F)c(Cl)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,7.185752404268079,CHEMBL4453748,203
C=CC(=O)N(c1ccc(F)c(F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,6.434152181326482,CHEMBL4555488,203
C=CC(=O)N(c1ccc(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,6.51999305704285,CHEMBL4579429,203
C=CC(=O)N(c1cccc(C(F)(F)F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,6.073657553374344,CHEMBL4441921,203
C=CC(=O)N(c1cccc(Cl)c1F)c1ncnc2cc(OC)c(OC(=O)N3CCN(C)CC3C)cc12,IC50,8.060480747381382,CHEMBL4469866,203
C=CC(=O)N(c1cccc(Cl)c1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,IC50,7.279014255846261,CHEMBL4441029,203
C=CC(=O)N1CC(=Cc2ccc(C)cc2)C(=O)C2(C1)C(c1ccc(C)cc1)CN(C)C21C(=O)Nc2ccccc21,IC50,5.125518182300533,CHEMBL3115046,220
C=CC(=O)N1CC(=Cc2ccc(Cl)cc2)C(=O)C2(C1)C(c1ccc(Cl)cc1)CN(C)C21C(=O)Nc2ccccc21,IC50,5.075720713938118,CHEMBL3115047,220
C=CC(=O)N1CC(=Cc2ccc(F)cc2)C(=O)C2(C1)C(c1ccc(F)cc1)CN(C)C21C(=O)Nc2ccccc21,IC50,5.107905397309519,CHEMBL3115048,220
C=CC(=O)N1CC(=Cc2ccccc2)C(=O)C2(C1)C(c1ccccc1)CN(C)C21C(=O)Nc2ccccc21,IC50,5.058488567365597,CHEMBL3115039,220
C=CC(=O)N1CC(=Cc2ccccc2C)C(=O)C2(C1)C(c1ccccc1C)CN(C)C21C(=O)Nc2ccccc21,IC50,5.401209493236885,CHEMBL3115040,220
C=CC(=O)N1CC(=Cc2ccccc2Cl)C(=O)C2(C1)C(c1ccccc1Cl)CN(C)C21C(=O)Nc2ccccc21,IC50,5.290730039024169,CHEMBL3115042,220
C=CC(=O)N1CC(=Cc2ccccc2F)C(=O)C2(C1)C(c1ccccc1F)CN(C)C21C(=O)Nc2ccccc21,IC50,5.162411561764489,CHEMBL3115043,220
C=CC(=O)N1CCC(C2CCNC3C(C(N)=O)C(c4ccc(Oc5ccccc5)cc4)=NN23)CC1,IC50,7.67778070526608,CHEMBL5193128,203
C=CC(=O)N1CCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)C1,IC50,6.945386945443112,CHEMBL4475243_CHEMBL4554319_CHEMBL4560984,279
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4ccc5c(c4)OCO5)n3)[nH]c12,IC50,7.366531544420413,CHEMBL5085136,203
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4cccc(OC)c4)n3)[nH]c12,IC50,7.494850021680094,CHEMBL5083976,203
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC(C)C)n3)[nH]c12,IC50,8.920818753952375,CHEMBL5079430,203
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)c3)[nH]c12,IC50,6.71669877129645,CHEMBL5089073,203
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)n3)[nH]c12,IC50,9.397940008672036,CHEMBL5077776,203
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3C)[nH]c12,IC50,8.853871964321762,CHEMBL5085118,203
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3Cl)[nH]c12,IC50,9.045757490560677,CHEMBL5076067,203
C=CC(=O)N1CCCC(n2nc(-c3cn(-c4cc(C(F)(F)F)cnc4C#N)nn3)c3c(N)ncnc32)C1,IC50,8.221848749616356,CHEMBL4534592,203
C=CC(=O)N1CCCC(n2nc(-c3cn(-c4ccc(C(C)=O)cc4)nn3)c3c(N)ncnc32)C1,IC50,5.096584414230914,CHEMBL4581088,203
C=CC(=O)N1CCCC(n2nc(-c3cn(C)c4ccccc34)c3c(N)ncnc32)C1,IC50,7.455931955649724,CHEMBL4094959,203
C=CC(=O)N1CCCC(n2nc(-c3cn(Cc4nc5ccc(Cl)cn5c4Br)nn3)c3c(N)ncnc32)C1,IC50,7.070581074285707,CHEMBL4584630,203
C=CC(=O)N1CCN(CCCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)CC1,IC50,6.151810883008601,CHEMBL4068509,279
C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(Br)c(C)c4)c23)C1,IC50,5.356547323513812,CHEMBL3133897,203
C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(Br)cc4F)c23)C1,IC50,5.430626090384954,CHEMBL3133896,203
C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(CC)cc4)c23)C1,IC50,5.131943638176958,CHEMBL3133899,203
C=CC(=O)N1CCc2c(sc3ncnc(Nc4cccc(C)c4F)c23)C1,IC50,5.403402904373539,CHEMBL3133895,203
C=CC(=O)N1CCc2c(sc3ncnc(Nc4cccc(CC)c4)c23)C1,IC50,5.058985756294431,CHEMBL3133898,203
C=CC(=O)NC1(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,IC50,8.494850021680094,CHEMBL3944698,203
C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(OCc4ccccc4)cc3)C21,IC50,8.439973751087107,CHEMBL472746,203
C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(Oc4ccccc4)cc3)C21,IC50,8.240030142445693,CHEMBL474343,203
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C(F)(F)F)c3)C21,IC50,9.040005161671584,CHEMBL474342,203
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,IC50,9.379968104873702,CHEMBL474147,203
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(Cl)c3)C21,IC50,8.79997073344623,CHEMBL460735,203
C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,IC50,9.14002155835798,CHEMBL474141,203
C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,IC50,9.110026361596004,CHEMBL516373,203
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,IC50,9.32002730572258,CHEMBL516022,203
C=CC(=O)NC1Cn2c(c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1=C,IC50,8.886056647693163,CHEMBL4211949_CHEMBL4214492_CHEMBL4217006,203
C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc12,IC50,5.346787486224656,CHEMBL4639739,203
C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,IC50,5.627087997029893,CHEMBL4646281,203
C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)ccc1C,IC50,7.432973633840939,CHEMBL4083486,203
C=CC(=O)Nc1cc(Br)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,IC50,7.244125144327507,CHEMBL4095439,203
C=CC(=O)Nc1cc(C)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,IC50,6.681102285372513,CHEMBL4078120,203
C=CC(=O)Nc1cc(Cl)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,IC50,7.480172006224281,CHEMBL4105621,203
C=CC(=O)Nc1cc(F)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,IC50,7.585026652029182,CHEMBL4087740,203
C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,5.960982678002588,CHEMBL4551557,203
C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,5.874193541860473,CHEMBL4557005,203
C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,6.507239610973162,CHEMBL3353406,203
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,IC50,8.193820026016112,CHEMBL5085143,203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C(C)=O)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,7.809948582240795,CHEMBL4744138,203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,6.757955760630449,CHEMBL4087538,203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],IC50,6.225337077462178,CHEMBL4072620,203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],IC50,6.4469669837975605,CHEMBL4066170,203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],IC50,6.498119506244942,CHEMBL4079658,203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,8.539102157243452,CHEMBL4761468,203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,7.946153573147747,CHEMBL4756020,203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(CCCO)c4ccccc34)n2)c(OC)cc1F,IC50,6.548981547844543,CHEMBL4645434,203
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(CCO)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,8.812479279163536,CHEMBL4745195,203
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,IC50,7.0155176935977375,CHEMBL5088907,203
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C(=O)OC,IC50,5.306800854846283,CHEMBL5093794,203
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=C)C,IC50,5.497026940934369,CHEMBL5087994,203
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC,IC50,6.021180613267157,CHEMBL5089912,203
C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)nc3C)n2)c(OC)cc1N(C)CCN(C)C,IC50,7.147032308971181,CHEMBL5080676,203
C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(C)c3)n2)c(OC)cc1N(C)CCN(C)C,IC50,6.305043997750182,CHEMBL5071181,203
C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(CC)c3)n2)c(OC)cc1N(C)CCN(C)C,IC50,6.997402019280091,CHEMBL5094406,203
C=CC(=O)Nc1cc(Nc2ncnc3ccc(-c4cnc5ccccc5c4)cc23)ccc1C,IC50,6.251114559990484,CHEMBL4796749,4005
C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,IC50,8.739928612014925,CHEMBL489107,203
C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,IC50,8.819874124835946,CHEMBL489306,203
C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,IC50,8.770062314092065,CHEMBL522928,203
C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,IC50,8.410050398674292,CHEMBL473748,203
C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCN1CCC(C)CC1,IC50,8.770062314092065,CHEMBL516365,203
C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,IC50,8.439973751087107,CHEMBL473747,203
C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,IC50,8.51999305704285,CHEMBL473944,203
C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1SCCCN(CC)CC,IC50,9.110026361596004,CHEMBL491676,203
C=CC(=O)Nc1cc2c(Cc3cccc(C)c3)ncnc2cc1OCCCN1CCC(C)CC1,IC50,8.700057099977233,CHEMBL492077,203
C=CC(=O)Nc1cc2c(Cc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,IC50,8.819874124835946,CHEMBL489111,203
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCOC1,IC50,6.916855856856948,CHEMBL3622630,203
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCC(=O)CN(C)C,IC50,8.698970004336019,CHEMBL4547332,203
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCC(=O)CN(C)C,IC50,6.987162775294828,CHEMBL4547332,279
C=CC(=O)Nc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cc1OC1CCOC1,IC50,6.980053318321158,CHEMBL3622626,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1OC1CCOC1,IC50,6.776504059037606,CHEMBL3622628,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1OCCOC,IC50,6.708187312532881,CHEMBL3622620,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,IC50,8.835647144215564,CHEMBL2031306,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,IC50,7.096910013008056,CHEMBL95774,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,IC50,8.236572006437063,CHEMBL3622629,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC,IC50,9.744727494896694,CHEMBL2031302,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,IC50,9.481486060122112,CHEMBL4793338,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,IC50,7.031517051446065,CHEMBL4793338,325
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCC(=O)NO)nn1,IC50,9.455931955649724,CHEMBL4759072,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCC(=O)NO)nn1,IC50,7.1249387366083,CHEMBL4759072,325
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCCC(=O)NO)nn1,IC50,9.455931955649724,CHEMBL4744985,203
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCCC(=O)NO)nn1,IC50,6.534617148551582,CHEMBL4744985,325
C=CC(=O)Nc1cc2c(Nc3ccc(NC(=O)C=C)c(C(F)(F)F)c3)ncnc2cc1OCCOC,IC50,6.938924676370208,CHEMBL3622619,203
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OC1CCOC1,IC50,6.251501873386263,CHEMBL3622621,203
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCOC,IC50,6.990549104201306,CHEMBL3621220,203
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3)ncnc2cc1OC1CCOC1,IC50,7.141462802430361,CHEMBL3622622,203
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c(C#N)cnc2cc1OCC,IC50,7.294992040666663,CHEMBL2031310,203
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OC1CCOC1,IC50,6.869988050328096,CHEMBL3622623,203
C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1OC1CCOC1,IC50,6.999565922520681,CHEMBL3622624,203
C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,IC50,9.468521082957745,CHEMBL4759697,203
C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,IC50,7.356547323513812,CHEMBL4759697,325
C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCCC(=O)NO)nn1,IC50,9.443697499232712,CHEMBL4794998,203
C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCCC(=O)NO)nn1,IC50,7.468521082957745,CHEMBL4794998,325
C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCCCC(=O)NO)nn1,IC50,9.356547323513812,CHEMBL4783641,203
C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCc1cn(CCCCC(=O)NO)nn1,IC50,6.8794260687941495,CHEMBL4783641,325
C=CC(=O)Nc1cc2c(cc1OCCNC(=O)CN(C)C)NCN=C2Nc1ccc(Br)cc1F,IC50,8.698970004336019,CHEMBL5193247,203
C=CC(=O)Nc1cc2c(cc1OCCNC(=O)CN(C)C)NCN=C2Nc1ccc(Br)cc1F,IC50,6.987162775294828,CHEMBL5193247,279
C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Br)c3)c2[nH]1,IC50,8.92009553233328,CHEMBL474143,203
C=CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2[nH]1,IC50,8.96018944585165,CHEMBL474142,203
C=CC(=O)Nc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,IC50,9.270025714300443,CHEMBL446019,203
C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)cn1,IC50,8.098541678603887,CHEMBL4171943,279
C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(C(C)C)c3)cc2)cn1,IC50,8.67778070526608,CHEMBL4175773,279
C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)cn1,IC50,6.487022260656586,CHEMBL4169668,279
C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)cn1,IC50,8.060480747381382,CHEMBL4171543,203
C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)cn1,IC50,7.2380721615794705,CHEMBL4171543,3717
C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)cn1,IC50,8.628932137728263,CHEMBL4171543,279
C=CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5cccnc5)cc4c32)cc1,IC50,6.5951662833800615,CHEMBL4246563,4005
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1,IC50,6.427709393848582,CHEMBL2437457,203
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc1,IC50,6.403402904373539,CHEMBL2437468,203
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,IC50,5.289967300934246,CHEMBL2437478,203
C=CC(=O)Nc1ccc(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)cc1,IC50,6.772113295386326,CHEMBL3979176,203
C=CC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OCCN4CCOCC4)cc23)cc1,IC50,6.978810700930062,CHEMBL4516586,203
C=CC(=O)Nc1ccc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2c1,IC50,8.657577319177793,CHEMBL3948065,203
C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,IC50,9.474982206231502,CHEMBL443523,203
C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,IC50,5.309803919971486,CHEMBL204164,203
C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,IC50,5.2441251443275085,CHEMBL381541,203
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(CN(C)C)c(Br)c3)c2c1,IC50,7.349984047528162,CHEMBL510155,203
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Br)c3)c2c1,IC50,9.160019442321657,CHEMBL521571,203
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2c1,IC50,9.119987161633228,CHEMBL447223,203
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2n1,IC50,9.119987161633228,CHEMBL524117,203
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(OCCN(C)C)c(Br)c3)c2c1,IC50,7.5699249444480605,CHEMBL510357,203
C=CC(=O)Nc1ccc2ncnc(Cc3cccc(Br)c3)c2c1,IC50,9.15002808767115,CHEMBL454383,203
C=CC(=O)Nc1ccc2ncnc(Cc3cccc(C)c3)c2c1,IC50,9.379968104873702,CHEMBL522134,203
C=CC(=O)Nc1ccc2ncnc(NC3CCCCC3)c2c1,IC50,5.468521082957745,CHEMBL3133894,203
C=CC(=O)Nc1ccc2ncnc(Nc3c(F)cccc3Br)c2c1,IC50,5.657577319177793,CHEMBL3133901,203
